danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,type,uri,analysis_url,track_href
0.897,0.743,10,-5.446,0,0.222,0.304,4.44e-05,0.137,0.905,134.979,643PW82aBMUa1FiWi5VQY7,187105,4,audio_features,spotify:track:643PW82aBMUa1FiWi5VQY7,https://api.spotify.com/v1/audio-analysis/643PW82aBMUa1FiWi5VQY7,https://api.spotify.com/v1/tracks/643PW82aBMUa1FiWi5VQY7
0.716,0.832,0,-4.939,0,0.351,0.61,0,0.115,0.399,130.042,2JPavCWYtpCSnyLwnLBvXZ,289587,4,audio_features,spotify:track:2JPavCWYtpCSnyLwnLBvXZ,https://api.spotify.com/v1/audio-analysis/2JPavCWYtpCSnyLwnLBvXZ,https://api.spotify.com/v1/tracks/2JPavCWYtpCSnyLwnLBvXZ
0.848,0.663,8,-5.606,0,0.245,0.523,0,0.108,0.333,133.993,4pdgV8qr9Oytcv6thCdiIZ,255413,4,audio_features,spotify:track:4pdgV8qr9Oytcv6thCdiIZ,https://api.spotify.com/v1/audio-analysis/4pdgV8qr9Oytcv6thCdiIZ,https://api.spotify.com/v1/tracks/4pdgV8qr9Oytcv6thCdiIZ
0.434,0.695,10,-7.464,0,0.485,0.0168,0,0.834,0.16,167.309,57hCSu4zMTdnSum7NBL1Ye,318840,4,audio_features,spotify:track:57hCSu4zMTdnSum7NBL1Ye,https://api.spotify.com/v1/audio-analysis/57hCSu4zMTdnSum7NBL1Ye,https://api.spotify.com/v1/tracks/57hCSu4zMTdnSum7NBL1Ye
0.859,0.563,1,-6.635,0,0.112,0.0541,0,0.0685,0.412,119.934,2BUXjDhEuVLvEzFI6tabOF,258789,4,audio_features,spotify:track:2BUXjDhEuVLvEzFI6tabOF,https://api.spotify.com/v1/audio-analysis/2BUXjDhEuVLvEzFI6tabOF,https://api.spotify.com/v1/tracks/2BUXjDhEuVLvEzFI6tabOF
0.751,0.674,1,-7.101,1,0.212,0.565,0.000266,0.114,0.565,145.808,15nKLSvslk7jntDkxIdYmq,213587,4,audio_features,spotify:track:15nKLSvslk7jntDkxIdYmq,https://api.spotify.com/v1/audio-analysis/15nKLSvslk7jntDkxIdYmq,https://api.spotify.com/v1/tracks/15nKLSvslk7jntDkxIdYmq
0.757,0.868,7,-3.627,1,0.157,0.154,0.00251,0.332,0.665,129.978,5NiqIB4BwRpoU1V6U195OU,156695,4,audio_features,spotify:track:5NiqIB4BwRpoU1V6U195OU,https://api.spotify.com/v1/audio-analysis/5NiqIB4BwRpoU1V6U195OU,https://api.spotify.com/v1/tracks/5NiqIB4BwRpoU1V6U195OU
0.886,0.47,6,-7.756,0,0.458,0.00122,3.36e-05,0.121,0.184,156.997,4dTiQezDWmEOWcdCbWVWMp,114973,4,audio_features,spotify:track:4dTiQezDWmEOWcdCbWVWMp,https://api.spotify.com/v1/audio-analysis/4dTiQezDWmEOWcdCbWVWMp,https://api.spotify.com/v1/tracks/4dTiQezDWmEOWcdCbWVWMp
0.851,0.625,10,-5.417,0,0.303,0.195,0,0.266,0.668,99.061,2NyrXRn4tancYPW6JwtTl2,158684,4,audio_features,spotify:track:2NyrXRn4tancYPW6JwtTl2,https://api.spotify.com/v1/audio-analysis/2NyrXRn4tancYPW6JwtTl2,https://api.spotify.com/v1/tracks/2NyrXRn4tancYPW6JwtTl2
0.423,0.631,1,-7.64,1,0.0933,0.0951,1.09e-06,0.0962,0.246,78.706,4gLMgxa0xd3jPT64lcmpPR,224613,5,audio_features,spotify:track:4gLMgxa0xd3jPT64lcmpPR,https://api.spotify.com/v1/audio-analysis/4gLMgxa0xd3jPT64lcmpPR,https://api.spotify.com/v1/tracks/4gLMgxa0xd3jPT64lcmpPR
