danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,type,uri,analysis_url,track_href
0.688,0.775,6,-4.436,1,0.0381,0.151,1.98e-05,0.104,0.469,129.969,7G6TDmGJXDoBaV6NGj3Yic,230507,4,audio_features,spotify:track:7G6TDmGJXDoBaV6NGj3Yic,https://api.spotify.com/v1/audio-analysis/7G6TDmGJXDoBaV6NGj3Yic,https://api.spotify.com/v1/tracks/7G6TDmGJXDoBaV6NGj3Yic
0.395,0.252,0,-13.589,1,0.0301,0.8,0,0.101,0.126,177.679,4LFwNJWoj74Yd71fIr1W8x,264333,4,audio_features,spotify:track:4LFwNJWoj74Yd71fIr1W8x,https://api.spotify.com/v1/audio-analysis/4LFwNJWoj74Yd71fIr1W8x,https://api.spotify.com/v1/tracks/4LFwNJWoj74Yd71fIr1W8x
0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,2gFvRmQiWg9fN9i74Q0aiw,225983,4,audio_features,spotify:track:2gFvRmQiWg9fN9i74Q0aiw,https://api.spotify.com/v1/audio-analysis/2gFvRmQiWg9fN9i74Q0aiw,https://api.spotify.com/v1/tracks/2gFvRmQiWg9fN9i74Q0aiw
0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,1mXVgsBdtIVeCLJnSnmtdV,201000,4,audio_features,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV
0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,5xEM5hIgJ1jjgcEBfpkt2F,244507,4,audio_features,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F
0.321,0.416,11,-8.935,0,0.0343,0.266,3.02e-05,0.106,0.151,114.594,6JF5OEqj3bIEdoBTkHVACm,236427,4,audio_features,spotify:track:6JF5OEqj3bIEdoBTkHVACm,https://api.spotify.com/v1/audio-analysis/6JF5OEqj3bIEdoBTkHVACm,https://api.spotify.com/v1/tracks/6JF5OEqj3bIEdoBTkHVACm
0.691,0.64,8,-5.087,1,0.0384,0.0247,5.24e-06,0.2,0.452,101.991,3qjXFLKMp4zfMmugEGPaBx,210227,4,audio_features,spotify:track:3qjXFLKMp4zfMmugEGPaBx,https://api.spotify.com/v1/audio-analysis/3qjXFLKMp4zfMmugEGPaBx,https://api.spotify.com/v1/tracks/3qjXFLKMp4zfMmugEGPaBx
0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3FAJ6O0NOHQV8Mc5Ri6ENp,198371,3,audio_features,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/audio-analysis/3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/tracks/3FAJ6O0NOHQV8Mc5Ri6ENp
0.5,0.892,2,-4.714,0,0.0433,0.00445,0.000422,0.0969,0.233,126.019,1a1r5s7ivXUVQQrIvo5VSs,239894,4,audio_features,spotify:track:1a1r5s7ivXUVQQrIvo5VSs,https://api.spotify.com/v1/audio-analysis/1a1r5s7ivXUVQQrIvo5VSs,https://api.spotify.com/v1/tracks/1a1r5s7ivXUVQQrIvo5VSs
0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,4zOfy9kqJlG0ZXvcaSh4gv,242373,4,audio_features,spotify:track:4zOfy9kqJlG0ZXvcaSh4gv,https://api.spotify.com/v1/audio-analysis/4zOfy9kqJlG0ZXvcaSh4gv,https://api.spotify.com/v1/tracks/4zOfy9kqJlG0ZXvcaSh4gv
0.652,0.917,6,-6.72,1,0.0548,0.0082,0,0.0509,0.459,132.975,2goLsvvODILDzeeiT4dAoR,239027,4,audio_features,spotify:track:2goLsvvODILDzeeiT4dAoR,https://api.spotify.com/v1/audio-analysis/2goLsvvODILDzeeiT4dAoR,https://api.spotify.com/v1/tracks/2goLsvvODILDzeeiT4dAoR
0.637,0.811,7,-11.345,1,0.0583,0.363,0.00451,0.107,0.552,112.053,40dJCw4xU6Bd5ie9rfagNo,251480,4,audio_features,spotify:track:40dJCw4xU6Bd5ie9rfagNo,https://api.spotify.com/v1/audio-analysis/40dJCw4xU6Bd5ie9rfagNo,https://api.spotify.com/v1/tracks/40dJCw4xU6Bd5ie9rfagNo
0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,3BJe4B8zGnqEdQPMvfVjuS,265427,4,audio_features,spotify:track:3BJe4B8zGnqEdQPMvfVjuS,https://api.spotify.com/v1/audio-analysis/3BJe4B8zGnqEdQPMvfVjuS,https://api.spotify.com/v1/tracks/3BJe4B8zGnqEdQPMvfVjuS
0.657,0.588,8,-6.005,1,0.0272,0.0252,0,0.087,0.105,118.022,24nRdDUUIdM2mv1YdwMdu6,184827,4,audio_features,spotify:track:24nRdDUUIdM2mv1YdwMdu6,https://api.spotify.com/v1/audio-analysis/24nRdDUUIdM2mv1YdwMdu6,https://api.spotify.com/v1/tracks/24nRdDUUIdM2mv1YdwMdu6
0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,6kiG2KP19DCXUEM691MHbN,313684,4,audio_features,spotify:track:6kiG2KP19DCXUEM691MHbN,https://api.spotify.com/v1/audio-analysis/6kiG2KP19DCXUEM691MHbN,https://api.spotify.com/v1/tracks/6kiG2KP19DCXUEM691MHbN
0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,1zLBsSVxETQOfINOLYvT5m,222523,4,audio_features,spotify:track:1zLBsSVxETQOfINOLYvT5m,https://api.spotify.com/v1/audio-analysis/1zLBsSVxETQOfINOLYvT5m,https://api.spotify.com/v1/tracks/1zLBsSVxETQOfINOLYvT5m
0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,14JzyD6FlBD5z0wV5P07YI,199931,3,audio_features,spotify:track:14JzyD6FlBD5z0wV5P07YI,https://api.spotify.com/v1/audio-analysis/14JzyD6FlBD5z0wV5P07YI,https://api.spotify.com/v1/tracks/14JzyD6FlBD5z0wV5P07YI
0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,3wuCCNCnBhJlwkIJTBZFiv,284160,4,audio_features,spotify:track:3wuCCNCnBhJlwkIJTBZFiv,https://api.spotify.com/v1/audio-analysis/3wuCCNCnBhJlwkIJTBZFiv,https://api.spotify.com/v1/tracks/3wuCCNCnBhJlwkIJTBZFiv
0.471,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,1MDoll6jK4rrk2BcFRP5i7,295502,4,audio_features,spotify:track:1MDoll6jK4rrk2BcFRP5i7,https://api.spotify.com/v1/audio-analysis/1MDoll6jK4rrk2BcFRP5i7,https://api.spotify.com/v1/tracks/1MDoll6jK4rrk2BcFRP5i7
0.478,0.829,11,-4.222,0,0.378,0.206,0,0.255,0.506,210.796,2NoaaRL9Pe8scI91PJ3PD5,233187,4,audio_features,spotify:track:2NoaaRL9Pe8scI91PJ3PD5,https://api.spotify.com/v1/audio-analysis/2NoaaRL9Pe8scI91PJ3PD5,https://api.spotify.com/v1/tracks/2NoaaRL9Pe8scI91PJ3PD5
0.775,0.816,0,-5.534,1,0.0281,0.164,0,0.126,0.753,98.219,00WvmRXTkPBZNhhRK3xfdy,214333,4,audio_features,spotify:track:00WvmRXTkPBZNhhRK3xfdy,https://api.spotify.com/v1/audio-analysis/00WvmRXTkPBZNhhRK3xfdy,https://api.spotify.com/v1/tracks/00WvmRXTkPBZNhhRK3xfdy
0.806,0.546,9,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986,4umIPjkehX1r7uhmGvXiSV,212867,4,audio_features,spotify:track:4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV
0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,1x5sYLZiu9r5E43kMlt9f8,212459,4,audio_features,spotify:track:1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8
0.688,0.775,6,-4.436,1,0.0381,0.151,1.98e-05,0.104,0.469,129.969,7G6TDmGJXDoBaV6NGj3Yic,230507,4,audio_features,spotify:track:7G6TDmGJXDoBaV6NGj3Yic,https://api.spotify.com/v1/audio-analysis/7G6TDmGJXDoBaV6NGj3Yic,https://api.spotify.com/v1/tracks/7G6TDmGJXDoBaV6NGj3Yic
0.395,0.252,0,-13.589,1,0.0301,0.8,0,0.101,0.126,177.679,4LFwNJWoj74Yd71fIr1W8x,264333,4,audio_features,spotify:track:4LFwNJWoj74Yd71fIr1W8x,https://api.spotify.com/v1/audio-analysis/4LFwNJWoj74Yd71fIr1W8x,https://api.spotify.com/v1/tracks/4LFwNJWoj74Yd71fIr1W8x
0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,2gFvRmQiWg9fN9i74Q0aiw,225983,4,audio_features,spotify:track:2gFvRmQiWg9fN9i74Q0aiw,https://api.spotify.com/v1/audio-analysis/2gFvRmQiWg9fN9i74Q0aiw,https://api.spotify.com/v1/tracks/2gFvRmQiWg9fN9i74Q0aiw
0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,1mXVgsBdtIVeCLJnSnmtdV,201000,4,audio_features,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV
0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,5xEM5hIgJ1jjgcEBfpkt2F,244507,4,audio_features,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F
0.321,0.416,11,-8.935,0,0.0343,0.266,3.02e-05,0.106,0.151,114.594,6JF5OEqj3bIEdoBTkHVACm,236427,4,audio_features,spotify:track:6JF5OEqj3bIEdoBTkHVACm,https://api.spotify.com/v1/audio-analysis/6JF5OEqj3bIEdoBTkHVACm,https://api.spotify.com/v1/tracks/6JF5OEqj3bIEdoBTkHVACm
0.691,0.64,8,-5.087,1,0.0384,0.0247,5.24e-06,0.2,0.452,101.991,3qjXFLKMp4zfMmugEGPaBx,210227,4,audio_features,spotify:track:3qjXFLKMp4zfMmugEGPaBx,https://api.spotify.com/v1/audio-analysis/3qjXFLKMp4zfMmugEGPaBx,https://api.spotify.com/v1/tracks/3qjXFLKMp4zfMmugEGPaBx
0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3FAJ6O0NOHQV8Mc5Ri6ENp,198371,3,audio_features,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/audio-analysis/3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/tracks/3FAJ6O0NOHQV8Mc5Ri6ENp
0.5,0.892,2,-4.714,0,0.0433,0.00445,0.000422,0.0969,0.233,126.019,1a1r5s7ivXUVQQrIvo5VSs,239894,4,audio_features,spotify:track:1a1r5s7ivXUVQQrIvo5VSs,https://api.spotify.com/v1/audio-analysis/1a1r5s7ivXUVQQrIvo5VSs,https://api.spotify.com/v1/tracks/1a1r5s7ivXUVQQrIvo5VSs
0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,4zOfy9kqJlG0ZXvcaSh4gv,242373,4,audio_features,spotify:track:4zOfy9kqJlG0ZXvcaSh4gv,https://api.spotify.com/v1/audio-analysis/4zOfy9kqJlG0ZXvcaSh4gv,https://api.spotify.com/v1/tracks/4zOfy9kqJlG0ZXvcaSh4gv
0.729,0.756,8,-5.119,1,0.0294,0.131,0,0.0527,0.522,104.945,1CkvWZme3pRgbzaxZnTl5X,228293,4,audio_features,spotify:track:1CkvWZme3pRgbzaxZnTl5X,https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X,https://api.spotify.com/v1/tracks/1CkvWZme3pRgbzaxZnTl5X
0.647,0.785,7,-5.414,1,0.165,0.0561,0,0.148,0.943,160.015,5xTtaWoae3wi06K5WfVUUH,219200,4,audio_features,spotify:track:5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/audio-analysis/5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH
0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,7BqBn9nzAq8spo5e7cZ0dJ,220734,4,audio_features,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ
0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,3Vo4wInECJQuz9BIBMOu8i,217289,4,audio_features,spotify:track:3Vo4wInECJQuz9BIBMOu8i,https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i,https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i
0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,6lV2MSQmRIkycDScNtrBXO,180480,4,audio_features,spotify:track:6lV2MSQmRIkycDScNtrBXO,https://api.spotify.com/v1/audio-analysis/6lV2MSQmRIkycDScNtrBXO,https://api.spotify.com/v1/tracks/6lV2MSQmRIkycDScNtrBXO
0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,103.993,59dLtGBS26x7kc0rHbaPrq,268320,4,audio_features,spotify:track:59dLtGBS26x7kc0rHbaPrq,https://api.spotify.com/v1/audio-analysis/59dLtGBS26x7kc0rHbaPrq,https://api.spotify.com/v1/tracks/59dLtGBS26x7kc0rHbaPrq
0.549,0.932,8,-4.11,0,0.343,0.0127,0,0.347,0.787,82.439,5uHYcK0nbEYgRaFTY5BqnP,196133,4,audio_features,spotify:track:5uHYcK0nbEYgRaFTY5BqnP,https://api.spotify.com/v1/audio-analysis/5uHYcK0nbEYgRaFTY5BqnP,https://api.spotify.com/v1/tracks/5uHYcK0nbEYgRaFTY5BqnP
0.696,0.875,0,-3.682,1,0.0649,0.134,0,0.159,0.772,127.39,7AqISujIaWcY3h5zrOqt5v,222733,4,audio_features,spotify:track:7AqISujIaWcY3h5zrOqt5v,https://api.spotify.com/v1/audio-analysis/7AqISujIaWcY3h5zrOqt5v,https://api.spotify.com/v1/tracks/7AqISujIaWcY3h5zrOqt5v
0.646,0.94,10,-2.856,0,0.0838,0.0209,0,0.0691,0.704,129.011,4nVyHATevhl5RC6Qmoko5H,231787,4,audio_features,spotify:track:4nVyHATevhl5RC6Qmoko5H,https://api.spotify.com/v1/audio-analysis/4nVyHATevhl5RC6Qmoko5H,https://api.spotify.com/v1/tracks/4nVyHATevhl5RC6Qmoko5H
0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,7oGZAicScQt96OAW4AruYy,207719,4,audio_features,spotify:track:7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/audio-analysis/7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy
0.829,0.607,1,-3.876,1,0.0897,0.0049,0,0.0986,0.766,120.044,4AboqNl74jNDpJhPfqYDmj,187067,4,audio_features,spotify:track:4AboqNl74jNDpJhPfqYDmj,https://api.spotify.com/v1/audio-analysis/4AboqNl74jNDpJhPfqYDmj,https://api.spotify.com/v1/tracks/4AboqNl74jNDpJhPfqYDmj
0.471,0.924,8,-3.906,1,0.0586,0.00301,0,0.313,0.725,154.961,2iUmqdfGZcHIhS3b9E9EWq,177280,4,audio_features,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,https://api.spotify.com/v1/audio-analysis/2iUmqdfGZcHIhS3b9E9EWq,https://api.spotify.com/v1/tracks/2iUmqdfGZcHIhS3b9E9EWq
0.482,0.833,5,-5.611,1,0.0449,0.000346,0,0.365,0.74,148.039,1fBl642IhJOE5U319Gy2Go,212293,4,audio_features,spotify:track:1fBl642IhJOE5U319Gy2Go,https://api.spotify.com/v1/audio-analysis/1fBl642IhJOE5U319Gy2Go,https://api.spotify.com/v1/tracks/1fBl642IhJOE5U319Gy2Go
0.463,0.981,10,-3.922,1,0.18,7.37e-05,0,0.102,0.703,153.048,4DJLcyfnyEGlUejAEAX4az,222560,4,audio_features,spotify:track:4DJLcyfnyEGlUejAEAX4az,https://api.spotify.com/v1/audio-analysis/4DJLcyfnyEGlUejAEAX4az,https://api.spotify.com/v1/tracks/4DJLcyfnyEGlUejAEAX4az
0.531,0.821,2,-6.812,1,0.0439,0.0701,0.171,0.124,0.34,129.139,5RoIXwyTCdyUjpMMkk4uPd,230800,4,audio_features,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/audio-analysis/5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/tracks/5RoIXwyTCdyUjpMMkk4uPd
0.564,0.992,1,-1.735,1,0.26,0.00188,0,0.0423,0.358,130.082,4NXRIJkvnBVOqdTQeUOX6W,183493,4,audio_features,spotify:track:4NXRIJkvnBVOqdTQeUOX6W,https://api.spotify.com/v1/audio-analysis/4NXRIJkvnBVOqdTQeUOX6W,https://api.spotify.com/v1/tracks/4NXRIJkvnBVOqdTQeUOX6W
0.529,0.67,2,-4.663,1,0.0303,0.117,0,0.334,0.286,141.893,7lxADouiWFkwR7ZV2GKUcH,293027,4,audio_features,spotify:track:7lxADouiWFkwR7ZV2GKUcH,https://api.spotify.com/v1/audio-analysis/7lxADouiWFkwR7ZV2GKUcH,https://api.spotify.com/v1/tracks/7lxADouiWFkwR7ZV2GKUcH
0.55,0.688,8,-7.416,1,0.0897,0.0692,0.00144,0.106,0.465,139.997,106R7Z57WYzBAfrXImV30y,220440,4,audio_features,spotify:track:106R7Z57WYzBAfrXImV30y,https://api.spotify.com/v1/audio-analysis/106R7Z57WYzBAfrXImV30y,https://api.spotify.com/v1/tracks/106R7Z57WYzBAfrXImV30y
0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,1fo2ctLqj3zBhRQKOXprol,231000,4,audio_features,spotify:track:1fo2ctLqj3zBhRQKOXprol,https://api.spotify.com/v1/audio-analysis/1fo2ctLqj3zBhRQKOXprol,https://api.spotify.com/v1/tracks/1fo2ctLqj3zBhRQKOXprol
0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,2sC2P3BN0IXujNaaSyDmtP,231827,4,audio_features,spotify:track:2sC2P3BN0IXujNaaSyDmtP,https://api.spotify.com/v1/audio-analysis/2sC2P3BN0IXujNaaSyDmtP,https://api.spotify.com/v1/tracks/2sC2P3BN0IXujNaaSyDmtP
0.65,0.802,7,-6.114,1,0.181,0.0871,6.54e-06,0.148,0.295,170.146,273dCMFseLcVsoSWx59IoE,211933,4,audio_features,spotify:track:273dCMFseLcVsoSWx59IoE,https://api.spotify.com/v1/audio-analysis/273dCMFseLcVsoSWx59IoE,https://api.spotify.com/v1/tracks/273dCMFseLcVsoSWx59IoE
0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,2yLa0QULdQr0qAIvVwN6B5,208187,4,audio_features,spotify:track:2yLa0QULdQr0qAIvVwN6B5,https://api.spotify.com/v1/audio-analysis/2yLa0QULdQr0qAIvVwN6B5,https://api.spotify.com/v1/tracks/2yLa0QULdQr0qAIvVwN6B5
0.649,0.589,2,-6.237,1,0.0558,0.00845,0,0.108,0.151,159.073,2x0WlnmfG39ZuDmstl9xfX,244827,4,audio_features,spotify:track:2x0WlnmfG39ZuDmstl9xfX,https://api.spotify.com/v1/audio-analysis/2x0WlnmfG39ZuDmstl9xfX,https://api.spotify.com/v1/tracks/2x0WlnmfG39ZuDmstl9xfX
0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,6NFyWDv5CjfwuzoCkw47Xf,232253,4,audio_features,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf
0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,1P17dC1amhFzptugyAO7Il,211853,4,audio_features,spotify:track:1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/audio-analysis/1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il
0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,6fxVffaTuwjgEk5h9QyRjy,258987,4,audio_features,spotify:track:6fxVffaTuwjgEk5h9QyRjy,https://api.spotify.com/v1/audio-analysis/6fxVffaTuwjgEk5h9QyRjy,https://api.spotify.com/v1/tracks/6fxVffaTuwjgEk5h9QyRjy
0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,6PCUP3dWmTjcTtXY02oFdT,261154,4,audio_features,spotify:track:6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT
0.589,0.242,6,-10.517,1,0.0442,0.914,0,0.0887,0.257,89.749,4VuS959DSpr82t3qBqCrWG,221107,4,audio_features,spotify:track:4VuS959DSpr82t3qBqCrWG,https://api.spotify.com/v1/audio-analysis/4VuS959DSpr82t3qBqCrWG,https://api.spotify.com/v1/tracks/4VuS959DSpr82t3qBqCrWG
0.53,0.346,8,-10.497,1,0.0376,0.697,1.07e-05,0.105,0.359,121.876,1HbcclMpw0q2WDWpdGCKdS,241347,4,audio_features,spotify:track:1HbcclMpw0q2WDWpdGCKdS,https://api.spotify.com/v1/audio-analysis/1HbcclMpw0q2WDWpdGCKdS,https://api.spotify.com/v1/tracks/1HbcclMpw0q2WDWpdGCKdS
0.818,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,6K8qKeWo5MsFED7wCR6Kop,235382,4,audio_features,spotify:track:6K8qKeWo5MsFED7wCR6Kop,https://api.spotify.com/v1/audio-analysis/6K8qKeWo5MsFED7wCR6Kop,https://api.spotify.com/v1/tracks/6K8qKeWo5MsFED7wCR6Kop
0.684,0.853,9,-2.565,0,0.0616,0.0136,1.45e-05,0.0566,0.933,126.952,3hm9Df6fGtYVPicuJulXyN,192827,4,audio_features,spotify:track:3hm9Df6fGtYVPicuJulXyN,https://api.spotify.com/v1/audio-analysis/3hm9Df6fGtYVPicuJulXyN,https://api.spotify.com/v1/tracks/3hm9Df6fGtYVPicuJulXyN
0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,2bJvI42r8EF3wxjOuDav4r,229360,4,audio_features,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r
0.669,0.832,0,-5.721,1,0.0682,0.0106,0,0.0968,0.7,113.035,1WkMMavIMc4JZ8cfMmxHkI,237547,4,audio_features,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/audio-analysis/1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/tracks/1WkMMavIMc4JZ8cfMmxHkI
0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,2Foc5Q5nqNiosCNqttzHof,248413,4,audio_features,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof
0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,5b88tNINg4Q4nrRbrCXUmg,232720,4,audio_features,spotify:track:5b88tNINg4Q4nrRbrCXUmg,https://api.spotify.com/v1/audio-analysis/5b88tNINg4Q4nrRbrCXUmg,https://api.spotify.com/v1/tracks/5b88tNINg4Q4nrRbrCXUmg
0.751,0.732,5,-7.616,0,0.0517,0.101,4.46e-05,0.119,0.675,100.02,1DylszI7qE7CB0yNugUxV6,285627,4,audio_features,spotify:track:1DylszI7qE7CB0yNugUxV6,https://api.spotify.com/v1/audio-analysis/1DylszI7qE7CB0yNugUxV6,https://api.spotify.com/v1/tracks/1DylszI7qE7CB0yNugUxV6
0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,1Mcvh7MbbjIoU6JYqSHq0l,263827,4,audio_features,spotify:track:1Mcvh7MbbjIoU6JYqSHq0l,https://api.spotify.com/v1/audio-analysis/1Mcvh7MbbjIoU6JYqSHq0l,https://api.spotify.com/v1/tracks/1Mcvh7MbbjIoU6JYqSHq0l
0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,3avYqdwHKEq8beXbeWCKqJ,230733,4,audio_features,spotify:track:3avYqdwHKEq8beXbeWCKqJ,https://api.spotify.com/v1/audio-analysis/3avYqdwHKEq8beXbeWCKqJ,https://api.spotify.com/v1/tracks/3avYqdwHKEq8beXbeWCKqJ
0.397,0.725,7,-4.862,1,0.043,0.00266,0,0.208,0.358,128.861,4fwbGKNExPtPHbor1TBSY4,228879,4,audio_features,spotify:track:4fwbGKNExPtPHbor1TBSY4,https://api.spotify.com/v1/audio-analysis/4fwbGKNExPtPHbor1TBSY4,https://api.spotify.com/v1/tracks/4fwbGKNExPtPHbor1TBSY4
0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,7qUJQSNX9QNf46CC6FgH66,243491,4,audio_features,spotify:track:7qUJQSNX9QNf46CC6FgH66,https://api.spotify.com/v1/audio-analysis/7qUJQSNX9QNf46CC6FgH66,https://api.spotify.com/v1/tracks/7qUJQSNX9QNf46CC6FgH66
0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,3TGRqZ0a2l1LRblBkJoaDx,193400,4,audio_features,spotify:track:3TGRqZ0a2l1LRblBkJoaDx,https://api.spotify.com/v1/audio-analysis/3TGRqZ0a2l1LRblBkJoaDx,https://api.spotify.com/v1/tracks/3TGRqZ0a2l1LRblBkJoaDx
0.589,0.389,0,-5.972,1,0.028,0.851,0,0.0772,0.501,89.1,7l1qvxWjxcKpB9PCtBuTbU,197470,4,audio_features,spotify:track:7l1qvxWjxcKpB9PCtBuTbU,https://api.spotify.com/v1/audio-analysis/7l1qvxWjxcKpB9PCtBuTbU,https://api.spotify.com/v1/tracks/7l1qvxWjxcKpB9PCtBuTbU
