danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,type,uri,analysis_url,track_href
0.256,0.924,7,-6.685,1,0.113,0.00369,0.234,0.114,0.28,113.574,5nekfiTN45vlxG0eNJQQye,417227,4,audio_features,spotify:track:5nekfiTN45vlxG0eNJQQye,https://api.spotify.com/v1/audio-analysis/5nekfiTN45vlxG0eNJQQye,https://api.spotify.com/v1/tracks/5nekfiTN45vlxG0eNJQQye
0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,0MKGH8UMfCnq5w7nG06oM5,218920,4,audio_features,spotify:track:0MKGH8UMfCnq5w7nG06oM5,https://api.spotify.com/v1/audio-analysis/0MKGH8UMfCnq5w7nG06oM5,https://api.spotify.com/v1/tracks/0MKGH8UMfCnq5w7nG06oM5
0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094,0gmbgwZ8iqyMPmXefof8Yf,223840,4,audio_features,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/audio-analysis/0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf
0.306,0.873,0,-3.668,0,0.0567,0.00105,0,0.52,0.452,198.387,7piw04hPQZ1OHZ9Fq9JOXR,186373,4,audio_features,spotify:track:7piw04hPQZ1OHZ9Fq9JOXR,https://api.spotify.com/v1/audio-analysis/7piw04hPQZ1OHZ9Fq9JOXR,https://api.spotify.com/v1/tracks/7piw04hPQZ1OHZ9Fq9JOXR
0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,18lR4BzEs7e3qzc0KVkTpU,205613,4,audio_features,spotify:track:18lR4BzEs7e3qzc0KVkTpU,https://api.spotify.com/v1/audio-analysis/18lR4BzEs7e3qzc0KVkTpU,https://api.spotify.com/v1/tracks/18lR4BzEs7e3qzc0KVkTpU
0.416,0.741,7,-4.001,1,0.0335,0.00804,0,0.273,0.286,160.515,33daQo3S8j2NcJstEHXwhQ,202973,4,audio_features,spotify:track:33daQo3S8j2NcJstEHXwhQ,https://api.spotify.com/v1/audio-analysis/33daQo3S8j2NcJstEHXwhQ,https://api.spotify.com/v1/tracks/33daQo3S8j2NcJstEHXwhQ
0.585,0.972,9,-4.45,0,0.0534,0.0143,0,0.0707,0.585,110.006,7oVEtyuv9NBmnytsCIsY5I,230253,4,audio_features,spotify:track:7oVEtyuv9NBmnytsCIsY5I,https://api.spotify.com/v1/audio-analysis/7oVEtyuv9NBmnytsCIsY5I,https://api.spotify.com/v1/tracks/7oVEtyuv9NBmnytsCIsY5I
0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108.0,1r1fPuhj9H4VdXr7OK6FL5,205400,4,audio_features,spotify:track:1r1fPuhj9H4VdXr7OK6FL5,https://api.spotify.com/v1/audio-analysis/1r1fPuhj9H4VdXr7OK6FL5,https://api.spotify.com/v1/tracks/1r1fPuhj9H4VdXr7OK6FL5
0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,1f2V8U1BiWaC9aJWmpOARe,216933,4,audio_features,spotify:track:1f2V8U1BiWaC9aJWmpOARe,https://api.spotify.com/v1/audio-analysis/1f2V8U1BiWaC9aJWmpOARe,https://api.spotify.com/v1/tracks/1f2V8U1BiWaC9aJWmpOARe
0.526,0.492,6,-9.423,0,0.0256,3.93e-05,0.943,0.454,0.242,78.992,6qtfOSMdkH1cLeRvZ5JXHq,161071,4,audio_features,spotify:track:6qtfOSMdkH1cLeRvZ5JXHq,https://api.spotify.com/v1/audio-analysis/6qtfOSMdkH1cLeRvZ5JXHq,https://api.spotify.com/v1/tracks/6qtfOSMdkH1cLeRvZ5JXHq
0.401,0.935,8,-4.056,1,0.0938,0.0102,0.00107,0.386,0.511,135.161,0ijS54Ag8VewB4mMYLEPF8,155133,4,audio_features,spotify:track:0ijS54Ag8VewB4mMYLEPF8,https://api.spotify.com/v1/audio-analysis/0ijS54Ag8VewB4mMYLEPF8,https://api.spotify.com/v1/tracks/0ijS54Ag8VewB4mMYLEPF8
0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,3fjmSxt0PskST13CSdBUFx,213933,4,audio_features,spotify:track:3fjmSxt0PskST13CSdBUFx,https://api.spotify.com/v1/audio-analysis/3fjmSxt0PskST13CSdBUFx,https://api.spotify.com/v1/tracks/3fjmSxt0PskST13CSdBUFx
0.49,0.679,8,-3.68,1,0.0309,0.00394,1.54e-05,0.0383,0.506,167.046,1hwJKpe0BPUsq6UUrwBWTw,261267,4,audio_features,spotify:track:1hwJKpe0BPUsq6UUrwBWTw,https://api.spotify.com/v1/audio-analysis/1hwJKpe0BPUsq6UUrwBWTw,https://api.spotify.com/v1/tracks/1hwJKpe0BPUsq6UUrwBWTw
0.579,0.849,4,-5.218,0,0.0303,0.108,0,0.0909,0.581,100.021,3dxiWIBVJRlqh9xk144rf4,196907,4,audio_features,spotify:track:3dxiWIBVJRlqh9xk144rf4,https://api.spotify.com/v1/audio-analysis/3dxiWIBVJRlqh9xk144rf4,https://api.spotify.com/v1/tracks/3dxiWIBVJRlqh9xk144rf4
0.546,0.98,9,-3.02,0,0.0619,0.0154,0,0.31,0.478,120.037,2oNYsdCasRRlz1shXFAz7D,205120,4,audio_features,spotify:track:2oNYsdCasRRlz1shXFAz7D,https://api.spotify.com/v1/audio-analysis/2oNYsdCasRRlz1shXFAz7D,https://api.spotify.com/v1/tracks/2oNYsdCasRRlz1shXFAz7D
0.571,0.934,3,-4.22,0,0.0531,0.00316,6.21e-06,0.197,0.409,132.594,4CWhc9FaMMfBTt4ANjfbOf,221720,4,audio_features,spotify:track:4CWhc9FaMMfBTt4ANjfbOf,https://api.spotify.com/v1/audio-analysis/4CWhc9FaMMfBTt4ANjfbOf,https://api.spotify.com/v1/tracks/4CWhc9FaMMfBTt4ANjfbOf
0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,5awDvzxWfd53SSrsRZ8pXO,234227,4,audio_features,spotify:track:5awDvzxWfd53SSrsRZ8pXO,https://api.spotify.com/v1/audio-analysis/5awDvzxWfd53SSrsRZ8pXO,https://api.spotify.com/v1/tracks/5awDvzxWfd53SSrsRZ8pXO
0.447,0.788,6,-7.73,0,0.0314,0.000459,0.00697,0.0819,0.345,81.066,2nOnQGyOr2hufMW0WOlNZx,285000,4,audio_features,spotify:track:2nOnQGyOr2hufMW0WOlNZx,https://api.spotify.com/v1/audio-analysis/2nOnQGyOr2hufMW0WOlNZx,https://api.spotify.com/v1/tracks/2nOnQGyOr2hufMW0WOlNZx
0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,1AEYT6VxrxXPMoQUxsY0E4,285570,4,audio_features,spotify:track:1AEYT6VxrxXPMoQUxsY0E4,https://api.spotify.com/v1/audio-analysis/1AEYT6VxrxXPMoQUxsY0E4,https://api.spotify.com/v1/tracks/1AEYT6VxrxXPMoQUxsY0E4
0.561,0.785,9,-4.973,1,0.0629,0.0282,0.451,0.0615,0.546,137.153,5pLgH1bCkBV3bbmvm0qvom,254200,4,audio_features,spotify:track:5pLgH1bCkBV3bbmvm0qvom,https://api.spotify.com/v1/audio-analysis/5pLgH1bCkBV3bbmvm0qvom,https://api.spotify.com/v1/tracks/5pLgH1bCkBV3bbmvm0qvom
0.658,0.767,11,-8.851,0,0.0997,0.105,0,0.378,0.733,135.019,2OLfdgzBmkZlmHNbQKZXlL,160000,4,audio_features,spotify:track:2OLfdgzBmkZlmHNbQKZXlL,https://api.spotify.com/v1/audio-analysis/2OLfdgzBmkZlmHNbQKZXlL,https://api.spotify.com/v1/tracks/2OLfdgzBmkZlmHNbQKZXlL
0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,2KH16WveTQWT6KOG9Rg6e2,245640,4,audio_features,spotify:track:2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/audio-analysis/2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/tracks/2KH16WveTQWT6KOG9Rg6e2
0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,28cnXtME493VX9NOw9cIUh,216533,4,audio_features,spotify:track:28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh
0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,5IX4TbIR5mMHGE4wiWwKW0,447440,3,audio_features,spotify:track:5IX4TbIR5mMHGE4wiWwKW0,https://api.spotify.com/v1/audio-analysis/5IX4TbIR5mMHGE4wiWwKW0,https://api.spotify.com/v1/tracks/5IX4TbIR5mMHGE4wiWwKW0
0.633,0.846,7,-6.347,1,0.0337,0.000819,0.00139,0.0762,0.448,89.23,1PhLYngBKbeDtdmDzCg3Pb,323933,4,audio_features,spotify:track:1PhLYngBKbeDtdmDzCg3Pb,https://api.spotify.com/v1/audio-analysis/1PhLYngBKbeDtdmDzCg3Pb,https://api.spotify.com/v1/tracks/1PhLYngBKbeDtdmDzCg3Pb
0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,2MuWTIM3b0YEAskbeeFE1i,515387,4,audio_features,spotify:track:2MuWTIM3b0YEAskbeeFE1i,https://api.spotify.com/v1/audio-analysis/2MuWTIM3b0YEAskbeeFE1i,https://api.spotify.com/v1/tracks/2MuWTIM3b0YEAskbeeFE1i
0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,6nTiIhLmQ3FWhvrGafw2zj,176346,4,audio_features,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/audio-analysis/6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/tracks/6nTiIhLmQ3FWhvrGafw2zj
0.546,0.814,7,-5.146,1,0.0314,0.023,0,0.0972,0.146,104.98,3ZffCQKLFLUvYM59XKLbVm,285653,4,audio_features,spotify:track:3ZffCQKLFLUvYM59XKLbVm,https://api.spotify.com/v1/audio-analysis/3ZffCQKLFLUvYM59XKLbVm,https://api.spotify.com/v1/tracks/3ZffCQKLFLUvYM59XKLbVm
0.518,0.858,0,-6.147,1,0.0672,0.00563,0.00349,0.0598,0.249,117.897,2dXsILW8gzkosqleHAvl0v,309973,4,audio_features,spotify:track:2dXsILW8gzkosqleHAvl0v,https://api.spotify.com/v1/audio-analysis/2dXsILW8gzkosqleHAvl0v,https://api.spotify.com/v1/tracks/2dXsILW8gzkosqleHAvl0v
0.445,0.964,9,-5.493,1,0.282,0.037,0.0132,0.0773,0.448,140.817,28WmNsclKsrVmdv3tDmoYU,414720,4,audio_features,spotify:track:28WmNsclKsrVmdv3tDmoYU,https://api.spotify.com/v1/audio-analysis/28WmNsclKsrVmdv3tDmoYU,https://api.spotify.com/v1/tracks/28WmNsclKsrVmdv3tDmoYU
0.429,0.631,4,-11.514,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,1jzDzZWeSDBg5fhNc3tczV,168440,4,audio_features,spotify:track:1jzDzZWeSDBg5fhNc3tczV,https://api.spotify.com/v1/audio-analysis/1jzDzZWeSDBg5fhNc3tczV,https://api.spotify.com/v1/tracks/1jzDzZWeSDBg5fhNc3tczV
0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,40rvBMQizxkIqnjPdEWY1v,279213,4,audio_features,spotify:track:40rvBMQizxkIqnjPdEWY1v,https://api.spotify.com/v1/audio-analysis/40rvBMQizxkIqnjPdEWY1v,https://api.spotify.com/v1/tracks/40rvBMQizxkIqnjPdEWY1v
0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,07q0QVgO56EorrSGHC48y3,271240,4,audio_features,spotify:track:07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3
0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,3MrRksHupTVEQ7YbA0FsZK,310333,4,audio_features,spotify:track:3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/audio-analysis/3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK
0.272,0.968,2,-4.268,1,0.117,5.26e-06,0.062,0.358,0.164,110.034,07ElI1MMraJLRVWNKpl6ex,309416,4,audio_features,spotify:track:07ElI1MMraJLRVWNKpl6ex,https://api.spotify.com/v1/audio-analysis/07ElI1MMraJLRVWNKpl6ex,https://api.spotify.com/v1/tracks/07ElI1MMraJLRVWNKpl6ex
0.39,0.642,8,-5.266,1,0.0326,0.00502,0.565,0.296,0.132,92.397,1ENLIbxO4Uma773neTHxbp,293293,4,audio_features,spotify:track:1ENLIbxO4Uma773neTHxbp,https://api.spotify.com/v1/audio-analysis/1ENLIbxO4Uma773neTHxbp,https://api.spotify.com/v1/tracks/1ENLIbxO4Uma773neTHxbp
0.928,0.526,5,-6.486,0,0.161,0.0969,0.263,0.153,0.753,109.958,2k1yPYf9WGA4LiqcLVwtzn,214640,4,audio_features,spotify:track:2k1yPYf9WGA4LiqcLVwtzn,https://api.spotify.com/v1/audio-analysis/2k1yPYf9WGA4LiqcLVwtzn,https://api.spotify.com/v1/tracks/2k1yPYf9WGA4LiqcLVwtzn
0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,2kWowW0k4oFymhkr7LmvzO,211960,4,audio_features,spotify:track:2kWowW0k4oFymhkr7LmvzO,https://api.spotify.com/v1/audio-analysis/2kWowW0k4oFymhkr7LmvzO,https://api.spotify.com/v1/tracks/2kWowW0k4oFymhkr7LmvzO
0.618,0.845,0,-6.788,1,0.0319,0.000355,0.11,0.297,0.737,137.968,1atWQpOqlyqjcy0SfNlZU1,234433,4,audio_features,spotify:track:1atWQpOqlyqjcy0SfNlZU1,https://api.spotify.com/v1/audio-analysis/1atWQpOqlyqjcy0SfNlZU1,https://api.spotify.com/v1/tracks/1atWQpOqlyqjcy0SfNlZU1
0.596,0.961,7,-3.541,0,0.0385,0.000798,0.0153,0.366,0.744,122.999,4LmSxJVbKgclgUXcwZEisI,181413,4,audio_features,spotify:track:4LmSxJVbKgclgUXcwZEisI,https://api.spotify.com/v1/audio-analysis/4LmSxJVbKgclgUXcwZEisI,https://api.spotify.com/v1/tracks/4LmSxJVbKgclgUXcwZEisI
0.185,0.948,8,-3.892,1,0.147,0.0104,0,0.105,0.316,196.578,5eALoO9RRACvoxvLKF9zt4,207587,3,audio_features,spotify:track:5eALoO9RRACvoxvLKF9zt4,https://api.spotify.com/v1/audio-analysis/5eALoO9RRACvoxvLKF9zt4,https://api.spotify.com/v1/tracks/5eALoO9RRACvoxvLKF9zt4
0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,0ntQJM78wzOLVeCUAW7Y45,203347,4,audio_features,spotify:track:0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45
0.53,0.768,7,-5.611,1,0.0284,0.00385,0,0.103,0.374,148.095,3WbphvawbMZ8FyqDxYGdSQ,260333,4,audio_features,spotify:track:3WbphvawbMZ8FyqDxYGdSQ,https://api.spotify.com/v1/audio-analysis/3WbphvawbMZ8FyqDxYGdSQ,https://api.spotify.com/v1/tracks/3WbphvawbMZ8FyqDxYGdSQ
0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,3YBZIN3rekqsKxbJc9FZko,405640,4,audio_features,spotify:track:3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/audio-analysis/3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/tracks/3YBZIN3rekqsKxbJc9FZko
0.244,0.856,9,-5.772,1,0.0684,0.0197,8.38e-05,0.284,0.33,174.771,4PTuhoh6Ec8RLNeomQMwA9,264150,4,audio_features,spotify:track:4PTuhoh6Ec8RLNeomQMwA9,https://api.spotify.com/v1/audio-analysis/4PTuhoh6Ec8RLNeomQMwA9,https://api.spotify.com/v1/tracks/4PTuhoh6Ec8RLNeomQMwA9
0.476,0.967,7,-4.37,1,0.0844,1.84e-05,0.0379,0.145,0.397,134.934,1qr5One9ZwpXbyS14qkV15,293840,4,audio_features,spotify:track:1qr5One9ZwpXbyS14qkV15,https://api.spotify.com/v1/audio-analysis/1qr5One9ZwpXbyS14qkV15,https://api.spotify.com/v1/tracks/1qr5One9ZwpXbyS14qkV15
0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,1AhDOtG9vPSOmsWgNW0BEY,354320,4,audio_features,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,https://api.spotify.com/v1/audio-analysis/1AhDOtG9vPSOmsWgNW0BEY,https://api.spotify.com/v1/tracks/1AhDOtG9vPSOmsWgNW0BEY
0.478,0.796,5,-7.086,1,0.0354,0.0132,0,0.0815,0.161,119.977,4OGshxF3yHnJrcHtxLuAqR,188000,4,audio_features,spotify:track:4OGshxF3yHnJrcHtxLuAqR,https://api.spotify.com/v1/audio-analysis/4OGshxF3yHnJrcHtxLuAqR,https://api.spotify.com/v1/tracks/4OGshxF3yHnJrcHtxLuAqR
0.603,0.933,1,-3.358,1,0.171,0.00591,0,0.206,0.709,96.306,3IV4swNduIRunHREK80owz,213760,4,audio_features,spotify:track:3IV4swNduIRunHREK80owz,https://api.spotify.com/v1/audio-analysis/3IV4swNduIRunHREK80owz,https://api.spotify.com/v1/tracks/3IV4swNduIRunHREK80owz
0.497,0.89,8,-4.559,0,0.0445,0.00055,0.00129,0.255,0.249,133.047,6nswV1Lz3OZkaiCJfmVUOa,396440,4,audio_features,spotify:track:6nswV1Lz3OZkaiCJfmVUOa,https://api.spotify.com/v1/audio-analysis/6nswV1Lz3OZkaiCJfmVUOa,https://api.spotify.com/v1/tracks/6nswV1Lz3OZkaiCJfmVUOa
0.297,0.692,4,-5.625,0,0.0344,0.00196,3.75e-06,0.115,0.103,121.52,0qbV4e18lWrTTxlswVoLbI,466587,4,audio_features,spotify:track:0qbV4e18lWrTTxlswVoLbI,https://api.spotify.com/v1/audio-analysis/0qbV4e18lWrTTxlswVoLbI,https://api.spotify.com/v1/tracks/0qbV4e18lWrTTxlswVoLbI
0.27,0.913,6,-4.07,1,0.0505,0.0314,0.000247,0.113,0.0634,153.732,16gpk3oHK8Ela7QbRNGjJd,189440,4,audio_features,spotify:track:16gpk3oHK8Ela7QbRNGjJd,https://api.spotify.com/v1/audio-analysis/16gpk3oHK8Ela7QbRNGjJd,https://api.spotify.com/v1/tracks/16gpk3oHK8Ela7QbRNGjJd
0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767,69QHm3pustz01CJRwdo20z,312293,4,audio_features,spotify:track:69QHm3pustz01CJRwdo20z,https://api.spotify.com/v1/audio-analysis/69QHm3pustz01CJRwdo20z,https://api.spotify.com/v1/tracks/69QHm3pustz01CJRwdo20z
0.282,0.605,6,-4.916,0,0.0294,0.0047,0.00144,0.103,0.0783,103.929,0RdUX4WE0fO30VnlUbDVL6,403453,4,audio_features,spotify:track:0RdUX4WE0fO30VnlUbDVL6,https://api.spotify.com/v1/audio-analysis/0RdUX4WE0fO30VnlUbDVL6,https://api.spotify.com/v1/tracks/0RdUX4WE0fO30VnlUbDVL6
0.547,0.931,2,-2.356,1,0.0615,0.000998,0.0118,0.278,0.697,118.4,4feXJ5IC3avXsVW9WNFSag,261507,4,audio_features,spotify:track:4feXJ5IC3avXsVW9WNFSag,https://api.spotify.com/v1/audio-analysis/4feXJ5IC3avXsVW9WNFSag,https://api.spotify.com/v1/tracks/4feXJ5IC3avXsVW9WNFSag
0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,0C80GCp0mMuBzLf3EAXqxv,317427,4,audio_features,spotify:track:0C80GCp0mMuBzLf3EAXqxv,https://api.spotify.com/v1/audio-analysis/0C80GCp0mMuBzLf3EAXqxv,https://api.spotify.com/v1/tracks/0C80GCp0mMuBzLf3EAXqxv
0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,10Nmj3JCNoMeBQ87uw5j8k,282160,4,audio_features,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/audio-analysis/10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k
0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,204347,4,audio_features,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP
0.49,0.951,1,-3.777,1,0.0477,2.02e-05,0.0027,0.0314,0.589,106.946,6FUwPb4mGlUDbx42uspXaZ,269800,4,audio_features,spotify:track:6FUwPb4mGlUDbx42uspXaZ,https://api.spotify.com/v1/audio-analysis/6FUwPb4mGlUDbx42uspXaZ,https://api.spotify.com/v1/tracks/6FUwPb4mGlUDbx42uspXaZ
0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,1Cj2vqUwlJVG27gJrun92y,248467,4,audio_features,spotify:track:1Cj2vqUwlJVG27gJrun92y,https://api.spotify.com/v1/audio-analysis/1Cj2vqUwlJVG27gJrun92y,https://api.spotify.com/v1/tracks/1Cj2vqUwlJVG27gJrun92y
0.674,0.537,1,-10.971,0,0.0363,0.566,0,0.131,0.809,110.578,2SpEHTbUuebeLkgs9QB7Ue,161533,4,audio_features,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,https://api.spotify.com/v1/audio-analysis/2SpEHTbUuebeLkgs9QB7Ue,https://api.spotify.com/v1/tracks/2SpEHTbUuebeLkgs9QB7Ue
0.375,0.839,9,-5.546,0,0.0597,0.000729,6.11e-06,0.185,0.666,177.494,30KaTTGsHO8z9esyfuJuU6,226293,4,audio_features,spotify:track:30KaTTGsHO8z9esyfuJuU6,https://api.spotify.com/v1/audio-analysis/30KaTTGsHO8z9esyfuJuU6,https://api.spotify.com/v1/tracks/30KaTTGsHO8z9esyfuJuU6
0.635,0.88,2,-4.021,1,0.0373,0.000519,5.95e-06,0.0813,0.32,115.068,6ZlfKlmIxgsFSIGgJTWGlk,301696,4,audio_features,spotify:track:6ZlfKlmIxgsFSIGgJTWGlk,https://api.spotify.com/v1/audio-analysis/6ZlfKlmIxgsFSIGgJTWGlk,https://api.spotify.com/v1/tracks/6ZlfKlmIxgsFSIGgJTWGlk
0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,5VGlqQANWDKJFl0MBG3sg2,230760,4,audio_features,spotify:track:5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2
0.344,0.92,1,-5.122,0,0.0487,0.00634,0,0.0816,0.505,115.727,3pWvRhml43vlUrGYlIzLM6,222560,4,audio_features,spotify:track:3pWvRhml43vlUrGYlIzLM6,https://api.spotify.com/v1/audio-analysis/3pWvRhml43vlUrGYlIzLM6,https://api.spotify.com/v1/tracks/3pWvRhml43vlUrGYlIzLM6
0.463,0.962,7,-6.43,1,0.0704,0.000233,0.109,0.0906,0.66,94.003,5cxp9kjCFyJwzv3lzeX7ku,231573,4,audio_features,spotify:track:5cxp9kjCFyJwzv3lzeX7ku,https://api.spotify.com/v1/audio-analysis/5cxp9kjCFyJwzv3lzeX7ku,https://api.spotify.com/v1/tracks/5cxp9kjCFyJwzv3lzeX7ku
0.461,0.734,1,-9.379,1,0.0374,0.00079,0.00554,0.22,0.423,120.55,6F6DxQ3XjToEHX1e2KKSbg,357933,4,audio_features,spotify:track:6F6DxQ3XjToEHX1e2KKSbg,https://api.spotify.com/v1/audio-analysis/6F6DxQ3XjToEHX1e2KKSbg,https://api.spotify.com/v1/tracks/6F6DxQ3XjToEHX1e2KKSbg
0.488,0.453,4,-11.562,0,0.0304,0.314,0.691,0.179,0.129,138.077,5gz38AxRkD6Ywxd4fr2pLj,253853,4,audio_features,spotify:track:5gz38AxRkD6Ywxd4fr2pLj,https://api.spotify.com/v1/audio-analysis/5gz38AxRkD6Ywxd4fr2pLj,https://api.spotify.com/v1/tracks/5gz38AxRkD6Ywxd4fr2pLj
0.492,0.987,4,-3.398,1,0.122,8.96e-06,0,0.231,0.354,103.98,2tbMiz9p19QbSJlbHiMs2y,203813,4,audio_features,spotify:track:2tbMiz9p19QbSJlbHiMs2y,https://api.spotify.com/v1/audio-analysis/2tbMiz9p19QbSJlbHiMs2y,https://api.spotify.com/v1/tracks/2tbMiz9p19QbSJlbHiMs2y
0.524,0.818,9,-8.935,1,0.036,0.00656,0.455,0.121,0.541,166.04,7Jwfkrn5ynPM0EcSUQ0e73,295102,4,audio_features,spotify:track:7Jwfkrn5ynPM0EcSUQ0e73,https://api.spotify.com/v1/audio-analysis/7Jwfkrn5ynPM0EcSUQ0e73,https://api.spotify.com/v1/tracks/7Jwfkrn5ynPM0EcSUQ0e73
0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,15VRO9CQwMpbqUYA7e6Hwg,261093,4,audio_features,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/audio-analysis/15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/tracks/15VRO9CQwMpbqUYA7e6Hwg
0.573,0.59,3,-8.43,1,0.0557,0.667,0.000397,0.691,0.364,108.789,551qy5vUgrUfEUc4dCNfht,306067,3,audio_features,spotify:track:551qy5vUgrUfEUc4dCNfht,https://api.spotify.com/v1/audio-analysis/551qy5vUgrUfEUc4dCNfht,https://api.spotify.com/v1/tracks/551qy5vUgrUfEUc4dCNfht
0.371,0.909,4,-5.704,1,0.101,0.000341,0.508,0.0894,0.48,132.885,1Qf7H7d1TNP8VfPVDRLY0D,353693,4,audio_features,spotify:track:1Qf7H7d1TNP8VfPVDRLY0D,https://api.spotify.com/v1/audio-analysis/1Qf7H7d1TNP8VfPVDRLY0D,https://api.spotify.com/v1/tracks/1Qf7H7d1TNP8VfPVDRLY0D
0.697,0.46,0,-12.333,1,0.0315,0.0619,0.000591,0.0884,0.783,103.909,7pmNNEJcBcODkrPHEIf7Cy,241200,4,audio_features,spotify:track:7pmNNEJcBcODkrPHEIf7Cy,https://api.spotify.com/v1/audio-analysis/7pmNNEJcBcODkrPHEIf7Cy,https://api.spotify.com/v1/tracks/7pmNNEJcBcODkrPHEIf7Cy
0.502,0.972,10,-3.96,0,0.0793,6.78e-05,0.000702,0.0627,0.729,138.019,3twNvmDtFQtAd5gMKedhLD,197280,4,audio_features,spotify:track:3twNvmDtFQtAd5gMKedhLD,https://api.spotify.com/v1/audio-analysis/3twNvmDtFQtAd5gMKedhLD,https://api.spotify.com/v1/tracks/3twNvmDtFQtAd5gMKedhLD
